"cd_receita|de_Receita|de_AtualizacaoReceita|dt_MesAno|vl_LancamentoOrc|dt_ano"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|112003|8930707.35|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|112004|12919772.55|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|112005|13510771.40|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|112006|14986490.03|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|112007|18860886.68|2007"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|122003|7735968.67|2003"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|122004|12377817.34|2004"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|122005|14382939.05|2005"
"91130200|Dedução de Receita de ICMS p/ Formação do FUNDEF|Lançamento de receita retificadora|122006|16601000.03|2006"
"91130200|Dedução de Receita de ICMS para a Formação do FUNDEB|Lançamento de receita retificadora|122007|20627624.40|2007"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|012018|527.19|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|022017|612.81|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|022018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|032017|189.35|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|032018|189.35|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|042017|189.36|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|042018|189.36|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|052017|0.00|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|052018|626.28|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|062016|433.58|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|062017|3572.01|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|062018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|072016|0.00|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|072017|402.42|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|072018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|082016|0.00|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|082017|0.00|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|082018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|092016|0.00|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|092017|0.00|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|092018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|102016|0.00|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|102017|0.00|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|102018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|112016|0.00|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|112017|0.00|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|112018|0.00|2018"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|122015|941.56|2015"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|122016|189.36|2016"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|122017|0.00|2017"
"912102907|(-) CONTRIBUICAO DE SERVIDOR A|Lançamento de receita retificadora|122018|0.00|2018"
"912102909|(-) DED DA CONTRIBUICAO DO SER|Lançamento de receita retificadora|122015|1912.85|2015"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|022016|67852.66|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|032016|39170.06|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|032017|50703.16|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|042016|19812.58|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|042017|10306.64|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|052016|10270.16|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|052017|10306.64|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|052018|4500.00|2018"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|062016|10270.16|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|062017|10306.64|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|062018|4500.00|2018"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|072016|5141.24|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|072017|4973.20|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|072018|4500.00|2018"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|082016|5141.24|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|082017|0.00|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|082018|4500.00|2018"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|092016|16298.57|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|092017|0.00|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|092018|4500.00|2018"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|102016|16298.57|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|102017|0.00|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|102018|4589.51|2018"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|112016|26639.11|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|112017|0.00|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|112018|4750.00|2018"
"912102917|DED.CONTRIB.DO SERV.ATIVO-SENT|Lançamento de receita retificadora|122015|72753.04|2015"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|122016|31972.59|2016"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|122017|0.00|2017"
"912102917|(-) DED CONTRIB DE SERV ATIVO|Lançamento de receita retificadora|122018|4750.00|2018"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|052016|2795.56|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|062016|0.00|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|072016|0.00|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|082016|0.00|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|092016|0.00|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|102016|0.00|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|112016|0.00|2016"
"912102918|(-) DED CONTRIB DE SERV INATIV|Lançamento de receita retificadora|122016|0.00|2016"
"913250199|(-) DED. REM. OUTROS DEP. DE R|Lançamento de receita retificadora|102016|407912.95|2016"
"913250199|(-) DED. REM. OUTROS DEP. DE R|Lançamento de receita retificadora|112016|0.00|2016"
"913250199|(-) DED. REM. OUTROS DEP. DE R|Lançamento de receita retificadora|122016|0.00|2016"
"913281000|DED REM DOS INVESTIMENTOS DO R|Estorno de lançamento de receita|072015|9323.79|2015"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|022014|15248.25|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|032014|0.00|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|042013|156645.25|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|042014|0.00|2014"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|042017|3140.55|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|042018|8575.23|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|052013|0.00|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|052014|0.00|2014"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|052016|610.64|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|052017|10699.36|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|052018|863055.22|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|062013|0.00|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|062014|0.00|2014"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|062016|0.00|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|062017|0.00|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|062018|548431.48|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|072013|0.00|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|072014|0.00|2014"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|072016|0.00|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|072017|0.00|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|072018|0.00|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|082013|0.00|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|082014|0.00|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|082015|39511.85|2015"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|082016|0.00|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|082017|0.00|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|082018|422951.83|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|092013|0.00|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|092014|23778.95|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|092015|4740.98|2015"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|092016|0.00|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|092017|0.00|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|092018|174662.59|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|102013|25254.53|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|102014|0.00|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|102015|0.00|2015"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|102016|0.00|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|102017|4002.08|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|102018|0.00|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|112013|0.00|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|112014|0.00|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|112015|0.00|2015"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|112016|10437.40|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|112017|7428.70|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|112018|0.00|2018"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|122013|48647.85|2013"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|122014|13840.68|2014"
"913281000|DED REM DOS INVESTIMENTOS DO R|Lançamento de receita retificadora|122015|0.00|2015"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|122016|0.00|2016"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|122017|0.00|2017"
"913281000|(-) DED REM DOS INVEST.DO RPPS|Lançamento de receita retificadora|122018|0.00|2018"
"913282000|(-) DED REM DE INVESTIMENTOS E|Lançamento de receita retificadora|102018|13682.70|2018"
"913282000|(-) DED REM DE INVESTIMENTOS E|Lançamento de receita retificadora|112018|8297.52|2018"
"913282000|(-) DED REM DE INVESTIMENTOS E|Lançamento de receita retificadora|122018|5494.95|2018"
"913900000|(-) OUTRAS RECEITAS PATRIMONIA|Lançamento de receita retificadora|112016|2079.90|2016"
"913900000|(-) OUTRAS RECEITAS PATRIMONIA|Lançamento de receita retificadora|122016|2570.27|2016"
"916000800|(-) DED SERVICOS DE PROCESSAME|Lançamento de receita retificadora|122018|2170.72|2018"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|052011|150.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|062011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|072011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|082011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|092011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|102011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|112011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|112013|200.00|2013"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|122011|0.00|2011"
"916001301|DED REC SERV DE INSC CONCURSOS|Lançamento de receita retificadora|122013|200.00|2013"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|032011|50.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|042011|870.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|052011|200.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|062011|200.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|072011|0.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|082011|0.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|092011|0.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|092012|90.00|2012"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|102011|50.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|102012|0.00|2012"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|112011|0.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|112012|0.00|2012"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|122011|0.00|2011"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|122012|0.00|2012"
"916001600|DED REC SERVICOS EDUCACIONAIS|Lançamento de receita retificadora|122013|710.00|2013"
"916002700|SERVICOS DE PERFURACAO E INSTA|Lançamento de receita retificadora|122013|416563.13|2013"
"917210101|Dedução de Receita para a Formação do FUNDEB – FPE|Lançamento de receita retificadora|012008|35252036.82|2008"
"917210101|DED REC P/ FORMACAO FUNDEB - F|Lançamento de receita retificadora|012009|40338564.48|2009"
"917210101|DED REC P/ FORMACAO FUNDEB - F|Lançamento de receita retificadora|012010|34654420.85|2010"
"917210101|DED REC P/ FORMACAO FUNDEB - F|Lançamento de receita retificadora|012011|52251542.56|2011"
"917210101|DED REC P/ FORMACAO FUNDEB - F|Lançamento de receita retificadora|012012|51997593.75|2012"
"917210101|DED REC P/ FORMACAO FUNDEB - F|Lançamento de receita retificadora|012013|55556714.84|2013"
"917210101|DED REC P/ FORMACAO FUNDEB - F|Lançamento de receita retificadora|012014|73165547.45|2014"
"917210101|(-) DED REC P/ FORMACAO FUNDEB|Lançamento de receita retificadora|012015|74425036.58|2015"
"917210101|(-) DED REC P/ FORMACAO FUNDEB|Lançamento de receita retificadora|012016|64962374.31|2016"
